0.5120420249302644,0.2335072479252204
0.8322658685472163,0.5141593511682541
0.1294799343914785,0.6791996235192622
0.8005325471260416,0.1395265704811341
0.9345888143489161,0.6882157725808482
0.5121799687998463,0.4615126532312104
0.5878991410658821,0.3496309325374731
0.8687412752483029,0.343028465039082
0.1664353596788359,0.814543889131714
0.3996788330147615,0.3644545855293598
0.4139475351035535,0.3879153202105354
0.1469905350495737,0.5083854755626745
0.6422038523874952,0.9446978218496664
0.09839966388224042,0.2360847656455807
0.3936600112135491,0.437009832751576
0.3292634632435736,0.8143646558775889
0.5674977947040013,0.7093272291119082
0.8463073014963144,0.7224692376335102
0.2178718780025387,0.6064273277477191
0.1932432267038375,0.1169718179674589
0.8016148100917811,0.2742009496100102
0.06588545318425199,0.5835957215051621
0.1198728241695838,0.7138166711622397
0.3189639462337788,0.6704410539402371
0.1640571668187573,0.6593239007454527
0.529265719776475,0.8749145929055452
0.7384268097870723,0.1903121771676685
0.787196090394387,0.5205495986373513
0.3520092603418701,0.8163402326060569
0.886418499126212,0.6757968175071535
0.8061070951548974,0.3293612893104765
0.3988449382339442,0.574084382866856
0.09991245198967613,0.6193048178721609
0.5142861715712149,0.9745995955310812
0.8628735966104245,0.3292018877892873
0.4483660721741414,0.5555003097140194
0.563436252400935,0.5785836948083343
0.7796601490089959,0.08716946531061087
0.4276505499002435,0.217960545078594
0.4223126094758572,0.245216124539545
0.5711521985259335,0.7508580194604436
0.6212529905391396,0.4857191936682757
0.464927791924576,0.4264483203067314
0.7522640037518373,0.3371108294651215
0.03753864154062347,0.3935732103045954
0.8028128807382116,0.1261439627731232
0.2961809016145025,0.3334509481953652
0.9064142222157171,0.5752062824351311
0.007094179046876592,0.42558929275293
0.3161801274411176,0.8795122024667198
0.3656713377305297,0.9687598016626779
0.4693849687884828,0.6811549791868771
0.8730924045517577,0.5280834015944376
0.3701445532301558,0.2006516663259503
0.6244196122884856,0.0216976083569056
0.4508980741573286,0.2565489287379735
0.784003876480623,0.442959568576924
0.4406985647773679,0.953876909629763
0.8138391109269002,0.6498851814871389
0.2075812068022407,0.2620278874443356
0.2735365514397196,0.8574206488597736
0.142118092765871,0.3914966515432623
0.4731754854163619,0.2322490946662035
0.7156482848721594,0.7002450903780408
0.1540861825565507,0.8270191579957022
0.7389477189193552,0.1871748340781566
0.2621586089448867,0.06759914260867284
0.5368969909445362,0.7069608806966843
0.7296604080312493,0.7220094676771994
0.6695832668032997,0.3116406137809817
0.4989125864613807,0.1766241443130971
0.585349202572306,0.7989460363193516
0.6548141401119967,0.3470914964152317
0.4250674383882008,0.8838783111001096
0.1098226984024087,0.2373041436599678
0.6663729538771841,0.1858903188580762
